I#ID	Name
G6561	HEPH
G6562	ELMO1
G6563	GAB2
G6564	C2CD5
G6565	MFAP3L
G6566	ZNF518A
G6567	KIAA0753
G6568	EPM2AIP1
G6569	RUSC2
G6570	C2CD2L
G6571	FARP2
G6572	KIAA0319
G6573	CEP350
G6574	PPP1R26
G6575	CEP170
G6576	LRIG2
G6577	PSMD6
G6578	MED24
G6579	MAGI2
G6580	TRIL
G6581	TRIM66
G6582	PJA2
G6583	TOMM70
G6584	SETDB1
G6585	AREL1
G6586	SEC24D
G6587	FCHSD2
G6588	TLK1
G6589	URB1
G6590	ZC3H11A
G6591	TOX4
G6592	DDX46
G6593	ZBTB39
G6594	TRANK1
G6595	TBC1D4
G6596	POM121
G6597	LRRC37A
G6598	OSBPL2
G6599	RHOBTB1
G6600	SMG7
G6601	ZBED4
G6602	PLPPR4
G6603	NUAK1
G6604	SNAP91
G6605	TELO2
G6606	TECPR2
G6607	FIG4
G6608	WASHC5
G6609	UBAP2L
G6610	SV2B
G6611	SV2A
G6612	SRGAP3
G6613	MRC2
G6614	KLHL21
G6615	RBM19
G6616	SGSM2
G6617	SLC35E2A
G6618	AP5Z1
G6619	G3BP2
G6620	DENND4B
G6621	RABGAP1L
G6622	TMCC2
G6623	ARHGAP44
G6624	SUPT7L
G6625	ATP2C2
G6626	ARNT2
G6627	FAM20B
G6628	NCAPD2
G6629	SEC16A
G6630	KBTBD11
G6631	RNF10
G6632	IQSEC1
G6633	ZBTB40
G6634	PAN2
G6635	ZBTB5
G6636	LPGAT1
G6637	MFN2
G6638	KIF14
G6639	JOSD1
G6640	HELZ
G6641	PUM3
G6642	P2RY14
G6643	MAFB
G6644	CD302
G6645	DCLRE1A
G6646	ARHGAP25
G6647	RBM8A
G6648	DLEC1
G6649	EXOG
G6650	XYLB
G6651	OXSR1
G6652	GFPT2
G6653	CRYZL1
G6654	MAGEC1
G6655	WDR1
G6656	AMMECR1
G6657	GOLGA5
G6658	HS3ST4
G6659	HS3ST3B1
G6660	HS3ST3A1
G6661	HS3ST2
G6662	HS3ST1
G6663	USP15
G6664	USP3
G6665	MVP
G6666	SLC23A2
G6667	SLC23A1
G6668	FGF19
G6669	TNFSF15
G6670	THRAP3
G6671	MED12
G6672	MED13
G6673	NR1I3
G6674	NR1H4
G6675	NUP153
G6676	CCS
G6677	NR1D2
G6678	CLEC2B
G6679	RBX1
G6680	DOP1B
G6681	FGFBP1
G6682	THOC1
G6683	REC8
G6684	RCE1
G6685	HNRNPDL
G6686	DMTF1
G6687	PPP4R1
G6688	SLC12A6
G6689	PTBP3
G6690	KCNE2
G6691	DGCR2
G6692	CASP8AP2
G6693	SCO2
G6694	AKT3
G6695	MED6
G6696	NR2E3
G6697	NAALAD2
G6698	NAALADL1
G6699	ACOT8
G6700	ABI1
G6701	GNPDA1
G6702	KCNE3
G6703	ZBTB33
G6704	TANK
G6705	SRA1
G6706	HDAC6
G6707	HDAC5
G6708	PDCD6IP
G6709	PDCD6
G6710	BCL2L10
G6711	BCL2L11
G6712	SH2B3
G6713	GNE
G6714	HCN4
G6715	INSL5
G6716	FRAT1
G6717	TROAP
G6718	MED16
G6719	PIGK
G6720	CHAF1A
G6721	PARP2
G6722	PARP3
G6723	TOM1L1
G6724	HMGXB4
G6725	TOM1
G6726	SH2D3C
G6727	SH2D3A
G6728	MAMLD1
G6729	CST8
G6730	RANBP9
G6731	DNAJB6
G6732	SLC17A4
G6733	SMC4
G6734	GJC1
G6735	AP1M2
G6736	UBA2
G6737	SAE1
G6738	FARSB
G6739	ABCC5
G6740	ABCB6
G6741	DNM1L
G6742	ABCC9
G6743	ABCF2
G6744	NR1H3
G6745	COX17
G6746	SCAMP2
G6747	SCAMP3
G6748	IL18BP
G6749	RWDD2B
G6750	MUC12
G6751	DPP3
G6752	SNUPN
G6753	HUWE1
G6754	PTPRU
G6755	TSPAN32
G6756	TSSC4
G6757	ATP9A
G6758	PDCD7
G6759	GPC6
G6760	USH1C
G6761	PQBP1
G6762	EDIL3
G6763	HHLA1
G6764	CERT1
G6765	KCNK7
G6766	UST
G6767	ARPC5
G6768	ARPC4
G6769	ARPC3
G6770	ARPC1B
G6771	ACTR3
G6772	ACTR2
G6773	TSPAN5
G6774	TSPAN3
G6775	TSPAN2
G6776	NUBP2
G6777	TSFM
G6778	TSPAN1
G6779	PPIF
G6780	CTDSP2
G6781	TRIM10
G6782	ARPC2
G6783	SGK2
G6784	RAD50
G6785	KIF20A
G6786	PREB
G6787	HIPK3
G6788	FEM1B
G6789	ENAM
G6790	ACTR1B
G6791	ACTR1A
G6792	ARL4C
G6793	ARL4A
G6794	RASGRP1
G6795	DNAL4
G6796	ZNF263
G6797	LRPPRC
G6798	FRY
G6799	PDIA6
G6800	TRAP1
G6801	OPTN
G6802	BCAP31
G6803	NAMPT
G6804	CELA3A
G6805	RBM12
G6806	YAF2
G6807	ARFRP1
G6808	TOB1
G6809	LINC01587
G6810	AKAP9
G6811	CLEC3A
G6812	FAM13A
G6813	G3BP1
G6814	SUGP2
G6815	EBI3
G6816	ADGRG2
G6817	MBNL2
G6818	HNRNPA3P1
G6819	ABI2
G6820	CEBPZ
G6821	PLXNC1
G6822	TRIM28
G6823	RASA4
G6824	AASS
G6825	PDZK1IP1
G6826	ATP6AP2
G6827	FARP1
G6828	LPAR6
G6829	LPCAT3
G6830	WASF2
G6831	CHST4
G6832	SLC25A13
G6833	SLC25A15
G6834	ZNF197
G6835	SERF2
G6836	DHRS9
G6837	RCL1
G6838	ZNF256
G6839	SORBS3
G6840	CNIH1
G6841	TENM1
G6842	RBM7
G6843	RBM6
G6844	RBM5
G6845	LHFPL2
G6846	LHFPL6
G6847	TNK2
G6848	ALYREF
G6849	TXNDC9
G6850	RNF41
G6851	TSHZ1
G6852	ALG3
G6853	PRMT3
G6854	PSME3
G6855	MPHOSPH9
G6856	MPHOSPH10
G6857	MPHOSPH6
G6858	NME6
G6859	DHRS2
G6860	CALCRL
G6861	NUTF2
G6862	MPZL2
G6863	TRIM13
G6864	PATJ
G6865	USPL1
G6866	EIF1
G6867	TOPORS
G6868	FLOT1
G6869	DDX39A
G6870	PSMD14
G6871	SSX3
G6872	OLIG2
G6873	PRG4
G6874	CTDSPL
G6875	ANGPTL7
G6876	KLRG1
G6877	GDF11
G6878	TRIB1
G6879	GPA33
G6880	ZNF443
G6881	CD96
G6882	PLIN3
G6883	MFSD10
G6884	STX6
G6885	COQ7
G6886	NBR2
G6887	RCAN2
G6888	MSLN
G6889	LRRC23
G6890	LRRC17
G6891	RASGRP2
G6892	HNRNPR
G6893	SLC35B1
G6894	DCAF7
G6895	AP3S2
G6896	MRPS31
G6897	CALCOCO2
G6898	KCNMB2
G6899	GPHN
G6900	RABEPK
G6901	TIMM17B
G6902	SLC17A2
G6903	RIDA
G6904	POP7
G6905	GLYAT
G6906	SRRM1
G6907	SPRY3
G6908	SPRY1
G6909	SPRY2
G6910	STAM2
G6911	CNKSR1
G6912	ABCC4
G6913	DENND4A
G6914	IGSF6
G6915	SF3B4
G6916	CDK2AP2
G6917	IRX5
G6918	RAMP2
G6919	RAMP1
G6920	RAMP3
G6921	ZMPSTE24
G6922	AKAP8
G6923	FSTL3
G6924	STUB1
G6925	STAG1
G6926	NET1
G6927	UBE4B
G6928	EFS
G6929	PRSS16
G6930	SIGMAR1
G6931	DSCR4
G6932	BET1
G6933	CWC27
G6934	SAP18
G6935	SMNDC1
G6936	BCAS2
G6937	RGS19
G6938	LILRB2
G6939	EIF1B
G6940	SPEG
G6941	SF3A1
G6942	TRAIP
G6943	DNAJA2
G6944	BCKDK
G6945	MAEA
G6946	APC2
G6947	PAK4
G6948	MARCHF6
G6949	KATNB1
G6950	DLEU1
G6951	SNAPC5
G6952	APBB3
G6953	ZNF267
G6954	CCNO
G6955	VPS26C
G6956	TCIRG1
G6957	RTN3
G6958	LANCL1
G6959	NMUR1
G6960	B3GALT5
G6961	TNIP1
G6962	LAMC3
G6963	IKZF1
G6964	CRISP3
G6965	SMYD5
G6966	KLHL41
G6967	RRAGB
G6968	SIRPB1
G6969	AKR1A1
G6970	EMC8
G6971	RXYLT1
G6972	CNPY2
G6973	B3GNT3
G6974	CLEC4M
G6975	TLR6
G6976	IRAG1
G6977	PCGF3
G6978	TFG
G6979	PKDREJ
G6980	CCL26
G6981	TRDN
G6982	TRIM22
G6983	ABCA7
G6984	ABCA10
G6985	ABCA9
G6986	ABCA8
G6987	WARS2
G6988	NPM3
G6989	NPM2
G6990	HMG20B
G6991	HMG20A
G6992	KLF2
G6993	MICU1
G6994	CACNG3
G6995	CACNG2
G6996	CITED2
G6997	SEMA3A
G6998	TUBA1B
G6999	IRF9
G7000	BPNT1
G7001	TUBB3
G7002	TUBB4A
G7003	TUBB4B
G7004	BTN3A3
G7005	BTN2A2
G7006	SYCP2
G7007	SCML2
G7008	CEPT1
G7009	CORO2B
G7010	NOD1
G7011	ANAPC10
G7012	PRG3
G7013	DLC1
G7014	ATP8A1
G7015	NDRG1
G7016	MYL9
G7017	RACK1
G7018	PEMT
G7019	PIAS3
G7020	ST3GAL6
G7021	NDC80
G7022	CPQ
G7023	WFDC2
G7024	SPAG11B
G7025	BASP1
G7026	IFITM3
G7027	RAPGEF3
G7028	NSA2
G7029	YAP1
G7030	SPON2
G7031	SPON1
G7032	PRMT5
G7033	TESK2
G7034	CD2BP2
G7035	UBAC1
G7036	CDIPT
G7037	PGRMC2
G7038	ARIH2
G7039	TUBGCP3
G7040	SEC24B
G7041	CFDP1
G7042	TMEM147
G7043	RBM14
G7044	LYPLA1
G7045	CDC42EP2
G7046	EMG1
G7047	IFI30
G7048	C1D
G7049	OLFM1
G7050	TIMM17A
G7051	N4BP2L2
G7052	ZER1
G7053	MCRS1
G7054	LRRN2
G7055	FAM3C
G7056	ACAA2
G7057	PPIE
G7058	VAV3
G7059	TOMM40
G7060	TAB1
G7061	ECI2
G7062	HAX1
G7063	GPNMB
G7064	BAIAP2
G7065	MAD2L2
G7066	TACC3
G7067	MERTK
G7068	CLEC10A
G7069	SLC30A9
G7070	PIBF1
G7071	PPIH
G7072	COG5
G7073	ZNHIT1
G7074	FST
G7075	TIMM44
G7076	PFDN6
G7077	ZBTB18
G7078	HMGN4
G7079	TADA3
G7080	TRIM38
G7081	ATP5PD
G7082	UBE2E3
G7083	SLC25A17
G7084	SLC9A6
G7085	EIF3M
G7086	HOXB13
G7087	NXF1
G7088	SEC23B
G7089	SEC23A
G7090	MIR9-1HG
G7091	CAP2
G7092	CAP1
G7093	CREB3
G7094	LRRC41
G7095	VTI1B
G7096	CRTAP
G7097	SYNCRIP
G7098	VAT1
G7099	STK25
G7100	ENOX2
G7101	UNC13B
G7102	CARM1
G7103	NCOA2
G7104	SEMA6C
G7105	SEMA6B
G7106	SEMA4F
G7107	SEMA4D
G7108	SEMA4B
G7109	SEMA3C
G7110	APPBP2
G7111	MYBBP1A
G7112	FBLN5
G7113	FBXW10
G7114	CIB2
G7115	CIB1
G7116	ZNF211
G7117	DDX17
G7118	DEAF1
G7119	CHERP
G7120	KAT5
G7121	HYOU1
G7122	IPO8
G7123	IPO7
G7124	NOP56
G7125	NEBL
G7126	PITRM1
G7127	ATG7
G7128	ZNRD2
G7129	RNASEH2A
G7130	P3H3
G7131	UBD
G7132	BATF
G7133	GLRX3
G7134	DCTN2
G7135	ANP32B
G7136	LAMTOR5
G7137	PROCR
G7138	TM9SF1
G7139	PRDX4
G7140	ARL6IP5
G7141	AGR2
G7142	ARPC1A
G7143	HTATIP2
G7144	AGPAT1
G7145	AGPAT2
G7146	RPP30
G7147	RPP38
G7148	SPTLC1
G7149	SLC35A1
G7150	SLC19A2
G7151	IFI44
G7152	OLFM4
G7153	CXCL13
G7154	ARFGEF2
G7155	ARFGEF1
G7156	AKAP3
G7157	RABAC1
G7158	SLC34A2
G7159	SLU7
G7160	DPYSL4
G7161	SIVA1
G7162	MRPL28
G7163	CCT7
G7164	CCT4
G7165	CCT2
G7166	NPC2
G7167	GNLY
G7168	TACC2
G7169	SORBS1
G7170	IFITM2
G7171	COLEC10
G7172	POMT1
G7173	MAB21L2
G7174	TXNRD2
G7175	MTHFS
G7176	DRAP1
G7177	SCGN
G7178	DNPH1
G7179	SMC2
G7180	PRPF8
G7181	ERN2
G7182	TRAPPC2B
G7183	AHSA1
G7184	SLCO1B1
G7185	USP16
G7186	CDC42EP3
G7187	SH2B2
G7188	PAIP1
G7189	PAICS
G7190	TBL3
G7191	MXD4
G7192	P3H4
G7193	ST6GALNAC2
G7194	PDLIM5
G7195	TRIM3
G7196	ERLIN1
G7197	HEXIM1
G7198	SPAG5
G7199	RBCK1
G7200	STAMBP
G7201	TGOLN2
G7202	ARID3B
G7203	POLR3F
G7204	POLR3G
G7205	POLR3C
G7206	IVNS1ABP
G7207	TRIM16
G7208	MYL12A
G7209	TXNIP
G7210	TAF6L
G7211	PDPN
G7212	POSTN
G7213	ATP5MG
G7214	RASL10A
G7215	GAS2L1
G7216	RAD51AP1
G7217	RGS14
G7218	LEFTY1
G7219	EXOC5
G7220	NPRL2
G7221	IGF2BP1
G7222	IGF2BP3
G7223	IGF2BP2
G7224	CAMKK2
G7225	SCGB1D2
G7226	SCGB1D1
G7227	PRELID3A
G7228	MTX2
G7229	YKT6
G7230	SPINT2
G7231	PMVK
G7232	DMRT2
G7233	KHDRBS3
G7234	KHDRBS1
G7235	CELF1
G7236	CELF2
G7237	LBX1
G7238	KLF1
G7239	CXCR6
G7240	CTCF
G7241	TSBP1
G7242	CD226
G7243	FARS2
G7244	CGRRF1
G7245	CGREF1
G7246	RRAGA
G7247	DCTN6
G7248	GNA13
G7249	TNFSF13B
G7250	CSPG5
G7251	AVIL
G7252	B3GNT2
G7253	GNB5
G7254	EBP
G7255	DLL3
G7256	CLDN16
G7257	PNMA2
G7258	FUT9
G7259	GMEB1
G7260	RRH
G7261	CCT6B
G7262	CCT8
G7263	CNPY3
G7264	CORIN
G7265	USP39
G7266	POLD3
G7267	CERS1
G7268	TBR1
G7269	AP4B1
G7270	NRG3
G7271	UGT2B11
G7272	POLQ
G7273	SLC12A7
G7274	OGA
G7275	NFAT5
G7276	NUDC
G7277	PTGES3
G7278	YME1L1
G7279	TCFL5
G7280	PLK4
G7281	STAG3
G7282	STAG2
G7283	SIX2
G7284	RFPL3
G7285	RFPL2
G7286	RBBP9
G7287	RAI2
G7288	RAI1
G7289	PTTG2
G7290	PHTF1
G7291	MAP3K2
G7292	MASP2
G7293	KLRA1P
G7294	KIF1C
G7295	GRAP
G7296	CHL1
G7297	CAPN9
G7298	GIPC1
G7299	TRAF3IP2
G7300	PLAC1
G7301	NUP50
G7302	NES
G7303	KDM5B
G7304	TOB2
G7305	HBS1L
G7306	AHCYL1
G7307	PLK2
G7308	ZMYND11
G7309	SRSF10
G7310	ZBTB6
G7311	POP4
G7312	ARPP19
G7313	ARPP21
G7314	ZNF234
G7315	ZNF266
G7316	ZNF274
G7317	NEK6
G7318	WDR4
G7319	NCKAP1
G7320	IQGAP2
G7321	VAMP5
G7322	ZNF273
G7323	ZNF460
G7324	ZNF268
G7325	MTHFD2
G7326	RPP40
G7327	CYSLTR1
G7328	SEPTIN9
G7329	SEC24A
G7330	CCR9
G7331	GJB6
G7332	SDCCAG8
G7333	ENTR1
G7334	HSPH1
G7335	STARD10
G7336	WASF3
G7337	NOXA1
G7338	UTP14A
G7339	CPLX2
G7340	CPLX1
G7341	SPINT3
G7342	FRS3
G7343	FRS2
G7344	NEU3
G7345	FAXDC2
G7346	FAM114A2
G7347	ZNF275
G7348	ALDH1L1
G7349	FTCD
G7350	PPP1R17
G7351	TUBGCP2
G7352	CLPX
G7353	PDE10A
G7354	SRCAP
G7355	PPP1R13L
G7356	POLR1G
G7357	CCL27
G7358	HPSE
G7359	RUVBL2
G7360	PGRMC1
G7361	CYP46A1
G7362	LILRB1
G7363	SLC26A1
G7364	ADAM28
G7365	ARID5A
G7366	HCP5
G7367	TSPAN9
G7368	USP20
G7369	USP19
G7370	HCST
G7371	CD300C
G7372	ME3
G7373	NMU
G7374	FGL2
G7375	EDDM3A
G7376	CFHR4
G7377	CFHR3
G7378	SMR3B
G7379	ACTL7B
G7380	ACTL7A
G7381	C1QL1
G7382	MRPS30
G7383	WDR3
G7384	NPFFR2
G7385	PROKR1
G7386	GPR83
G7387	RAB10
G7388	PPARGC1A
G7389	MALT1
G7390	MMP24
G7391	LYVE1
G7392	YIF1A
G7393	CPSF4
G7394	JTB
G7395	RUNDC3A
G7396	DHRS4
G7397	BRD8
G7398	MTMR11
G7399	BLCAP
G7400	MAN1A2
G7401	TRAFD1
G7402	TXNL4A
G7403	PNPLA6
G7404	SUGT1
G7405	UTS2
G7406	GADD45G
G7407	EDAR
G7408	PAPOLA
G7409	TCERG1
G7410	MAGED2
G7411	BTNL3
G7412	EHMT2
G7413	COPS8
G7414	RNPS1
G7415	FASTK
G7416	SUB1
G7417	SMPDL3A
G7418	DBF4
G7419	SPIN1
G7420	RALBP1
G7421	SRSF8
G7422	APOBEC2
G7423	MORF4L1
G7424	PRDX3
G7425	EHD1
G7426	AFG3L2
G7427	POP1
G7428	UGT2A1
G7429	PRSS21
G7430	MSL3
G7431	C11orf58
G7432	KDELR1
G7433	SF3A3
G7434	AP3M2
G7435	STARD3
G7436	HNRNPA0
G7437	BTG3
G7438	CBX1
G7439	SEC61B
G7440	TOMM34
G7441	PDIA5
G7442	SERINC3
G7443	OS9
G7444	PNRC1
G7445	TMED2
G7446	LMAN2
G7447	ERP29
G7448	MLLT11
G7449	STIP1
G7450	IFI44L
G7451	ACOT2
G7452	RAB40B
G7453	EBNA1BP2
G7454	CKAP4
G7455	YWHAQ
G7456	TMED10
G7457	ASCC3
G7458	ADIRF
G7459	UQCR11
G7460	CLP1
G7461	FERMT2
G7462	COPS6
G7463	RAB32
G7464	MAPRE2
G7465	CCNI
G7466	KCNQ1OT1
G7467	GCN1
G7468	COPS5
G7469	METAP2
G7470	IMMT
G7471	LILRB5
G7472	SLC38A3
G7473	SF3B2
G7474	SDS
G7475	ILVBL
G7476	SLC27A5
G7477	SLC27A4
G7478	SLC27A3
G7479	SLC27A2
G7480	KIF2C
G7481	SPINK5
G7482	LILRB4
G7483	CCDC85B
G7484	IL24
G7485	GLIPR1
G7486	TLK2
G7487	KLK11
G7488	TMSB15A
G7489	KDELR2
G7490	KDELR3
G7491	ATF7
G7492	SNRNP27
G7493	TMED1
G7494	LIAS
G7495	IFT27
G7496	RAB35
G7497	TDRKH
G7498	VAX1
G7499	LILRB3
G7500	RBPMS
G7501	RAB31
G7502	ADAP1
G7503	DSTN
G7504	RIPK3
G7505	GTF2A1L
G7506	STON1
G7507	GUSBP14
G7508	PIM2
G7509	B4GAT1
G7510	MID2
G7511	TENT4A
G7512	UPK1A
G7513	SLC35D2
G7514	ADRM1
G7515	NUDT21
G7516	CPSF6
G7517	OGFR
G7518	ZPBP
G7519	DDX52
G7520	ABHD2
G7521	WWP1
G7522	WWP2
G7523	CNMD
G7524	DUS4L
G7525	SOX30
G7526	CNTRL
G7527	UBE2C
G7528	SNRNP35
G7529	DEPP1
G7530	CYB561D2
G7531	RAPGEF4
G7532	TMEM115
G7533	DUSP14
G7534	TOPBP1
G7535	TRIM31
G7536	STMN2
G7537	TPPP
G7538	HSF2BP
G7539	TRIOBP
G7540	RER1
G7541	DNAJB4
G7542	KERA
G7543	ESM1
G7544	DIDO1
G7545	ADAM30
G7546	ADAM29
G7547	WDR5
G7548	SPACA9
G7549	ADAMTS13
G7550	CACFD1
G7551	ADAMTS8
G7552	ADAMTS5
G7553	NUP42
G7554	PRSS23
G7555	PTPN21
G7556	HNRNPUL1
G7557	ATE1
G7558	RPP14
G7559	KRR1
G7560	KATNA1
G7561	PRDM7
G7562	PRDM5
G7563	PRDM4
G7564	HIBADH
G7565	CIT
G7566	CEP43
G7567	EMILIN1
G7568	BTN3A2
G7569	BTN3A1
G7570	BTN2A1
G7571	PTPRT
G7572	RCAN3
G7573	FAF1
G7574	CD160
G7575	KIF3A
G7576	POLR3A
G7577	CLASRP
G7578	ZWINT
G7579	CAPN11
G7580	CAPN10
G7581	KPTN
G7582	CDC42EP1
G7583	SLC7A9
G7584	PWP1
G7585	TBC1D8
G7586	CDC37
G7587	IL1RAPL1
G7588	PKIG
G7589	KAT7
G7590	DMC1
G7591	PLAAT3
G7592	GLMN
G7593	HHLA2
G7594	BVES
G7595	CORO1A
G7596	WDR45
G7597	FICD
G7598	AP4S1
G7599	LDB3
G7600	PTP4A3
G7601	LSM6
G7602	RABL2B
G7603	RABL2A
G7604	ERLIN2
G7605	ERG28
G7606	NUDT6
G7607	NUDT4
G7608	NUDT5
G7609	NUDT3
G7610	SOX21
G7611	FSTL1
G7612	PSIP1
G7613	WDHD1
G7614	FAM107A
G7615	STRAP
G7616	INSL6
G7617	ADAMTS7
G7618	ADAMTS6
G7619	BAZ2A
G7620	BAZ1A
G7621	LZTS1
G7622	ZNF277
G7623	WDR6
G7624	TREH
G7625	SLC2A6
G7626	MAP4K5
G7627	MAP4K1
G7628	INMT
G7629	RASSF1
G7630	PKP3
G7631	NISCH
G7632	CELF3
G7633	CEP250
G7634	WBP4
G7635	ABCB8
G7636	SEC23IP
G7637	WIF1
G7638	SUPT16H
G7639	ANXA10
G7640	CHEK2
G7641	POLI
G7642	KLK8
G7643	FZD10
G7644	PLPBP
G7645	IRAK3
G7646	AKAP13
G7647	AKAP11
G7648	AKAP10
G7649	DDX20
G7650	TREX2
G7651	DUSP10
G7652	MRPL3
G7653	MST1L
G7654	RPL35
G7655	GALNT6
G7656	GALNT5
G7657	RASSF8
G7658	PRAF2
G7659	SEC63
G7660	POLG2
G7661	HPS5
G7662	PDCD10
G7663	RNF139
G7664	RNF24
G7665	CA5B
G7666	PADI2
G7667	PMF1
G7668	ZHX1
G7669	GPR176
G7670	NXPH4
G7671	NXPH3
G7672	NXPH2
G7673	GPR45
G7674	PTGDR2
G7675	PACSIN2
G7676	MAN1B1
G7677	HRH3
G7678	TP53TG1
G7679	DCTN3
G7680	FILIP1L
G7681	XPOT
G7682	CHP1
G7683	SP140
G7684	PXMP4
G7685	DUSP12
G7686	SNF8
G7687	DDX19B
G7688	NRM
G7689	PRR4
G7690	ATXN2L
G7691	USP18
G7692	KLHL2
G7693	SYNRG
G7694	TREX1
G7695	KLF12
G7696	KLF8
G7697	SCN11A
G7698	POU6F2
G7699	MGAT4B
G7700	CYP4F8
G7701	PNKP
G7702	B4GALT7
G7703	SLCO2B1
G7704	VPS45
G7705	LYPLA2
G7706	CD300A
G7707	PARK7
G7708	COPE
G7709	RBPJL
G7710	GPR182
G7711	ECD
G7712	MGAT4A
G7713	GPN1
G7714	TMC6
G7715	DDX42
G7716	VSIG4
G7717	FKBP9
G7718	STK38
G7719	CTRC
G7720	PHB2
G7721	ACOT7
G7722	PDAP1
G7723	TUSC2
G7724	CBX3
G7725	EXOC3
G7726	GABARAP
G7727	U2AF2
G7728	OIP5
G7729	EXOSC8
G7730	SCRG1
G7731	RNF13
G7732	MGLL
G7733	TWF2
G7734	GABARAPL2
G7735	SYNPO
G7736	CASC3
G7737	NID2
G7738	COG2
G7739	TFEC
G7740	LAMB4
G7741	RRAS2
G7742	ITGA11
G7743	CLCA4
G7744	XRN2
G7745	IKZF3
G7746	IKZF2
G7747	MRAS
G7748	ATF5
G7749	COPZ1
G7750	COPG1
G7751	RASA3
G7752	PHLDA1
G7753	MTF2
G7754	HSPA4L
G7755	DNAJC8
G7756	PUF60
G7757	SCAF8
G7758	NLGN4Y
G7759	CEP162
G7760	ZNF652
G7761	ZFP30
G7762	RHOBTB3
G7763	COBLL1
G7764	RNF44
G7765	DLGAP4
G7766	RAB11FIP2
G7767	PPM1E
G7768	FRMPD1
G7769	DOLK
G7770	VASH1
G7771	ZNF507
G7772	AAK1
G7773	CPEB3
G7774	ADNP2
G7775	ANKRD26
G7776	LMTK2
G7777	NTNG1
G7778	CHSY1
G7779	CILK1
G7780	ADGRL1
G7781	NLRP1
G7782	FNDC3A
G7783	ATG14
G7784	R3HDM2
G7785	SLITRK3
G7786	CNKSR2
G7787	FASTKD2
G7788	ZNF510
G7789	PPP6R1
G7790	NLGN1
G7791	SEC31A
G7792	DZIP1
G7793	PLEKHA6
G7794	ENPP4
G7795	INPP5F
G7796	MLXIP
G7797	TRAPPC8
G7798	MON1B
G7799	MORC2
G7800	ANKRD6
G7801	ZHX2
G7802	CLSTN1
G7803	WDR37
G7804	ABLIM3
G7805	FOXJ3
G7806	UBOX5
G7807	KHDC4
G7808	ZBTB1
G7809	ZNF365
G7810	BAHD1
G7811	DIS3
G7812	RPH3A
G7813	CEP164
G7814	DENND3
G7815	ARHGEF15
G7816	CARD8
G7817	ARSG
G7818	RUFY3
G7819	BTBD3
G7820	SBNO2
G7821	EPN2
G7822	TRAK1
G7823	DHX30
G7824	SACM1L
G7825	FAN1
G7826	WDR47
G7827	RALY
G7828	KLRK1
G7829	MMRN1
G7830	NCBP2
G7831	ZP1
G7832	CD93
G7833	MAPRE1
G7834	KIFAP3
G7835	MSRB2
G7836	MAPRE3
G7837	PLA2R1
G7838	ATF6
G7839	HABP4
G7840	SEPHS2
G7841	SEPHS1
G7842	RAB3GAP1
G7843	RAB18
G7844	POMZP3
G7845	SIRT2
G7846	RPIA
G7847	ELL2
G7848	SCAP
G7849	SNW1
G7850	SHANK2
G7851	DKK1
G7852	KIN
G7853	CCT5
G7854	PTGR1
G7855	SLC4A1AP
G7856	P2RX2
G7857	TRIM32
G7858	SCMH1
G7859	TPX2
G7860	PAXIP1
G7861	AKR7A3
G7862	NT5C2
G7863	EFR3B
G7864	TCF25
G7865	NINL
G7866	DIP2C
G7867	MAST1
G7868	PDCD11
G7869	ACIN1
G7870	SORCS3
G7871	SV2C
G7872	MYH15
G7873	PCNX1
G7874	KDM2A
G7875	HMGXB3
G7876	CEP131
G7877	CEP152
G7878	TTC39A
G7879	IGSF9B
G7880	LIMCH1
G7881	RIMS1
G7882	WDFY3
G7883	DAAM1
G7884	MAPKBP1
G7885	PLCH1
G7886	KLHDC10
G7887	RAB21
G7888	STK38L
G7889	SPEN
G7890	FBXO21
G7891	GOLGA8A
G7892	EXOSC7
G7893	FAIM2
G7894	CNOT1
G7895	SNRNP200
G7896	PALLD
G7897	TMCC1
G7898	PDZRN3
G7899	UNC13A
G7900	MYO16
G7901	KDM1A
G7902	RBM34
G7903	KDM4B
G7904	MAST3
G7905	USP33
G7906	DOP1A
G7907	SAMD4A
G7908	PHLPP2
G7909	ZNF292
G7910	PDZD2
G7911	WDTC1
G7912	XPO7
G7913	MYT1L
G7914	MON2
G7915	PDXDC1
G7916	TNIK
G7917	KIF21B
G7918	PDS5B
G7919	FNBP1
G7920	SMG1
G7921	ZHX3
G7922	ENDOD1
G7923	ZSWIM8
G7924	NCOA6
G7925	NMNAT2
G7926	CLUAP1
G7927	ZNF609
G7928	TBC1D9B
G7929	GGA2
G7930	WAPL
G7931	SETX
G7932	EMC1
G7933	CAND2
G7934	SETD1B
G7935	CMTR1
G7936	ERP44
G7937	HECW1
G7938	SWAP70
G7939	RRP1B
G7940	MYCBP2
G7941	VWA8
G7942	AVL9
G7943	KDM4C
G7944	PPRC1
G7945	ERC1
G7946	EXPH5
G7947	TRIM35
G7948	PEG10
G7949	ZNF423
G7950	ZC3H13
G7951	ARHGAP26
G7952	TTLL5
G7953	SIPA1L3
G7954	KIF1B
G7955	IQSEC2
G7956	CDK19
G7957	SARM1
G7958	ZBTB43
G7959	MCF2L2
G7960	TBC1D2B
G7961	FSTL4
G7962	MRPS27
G7963	RAP1GAP2
G7964	DDN
G7965	SPART
G7966	TNRC6B
G7967	CUL9
G7968	NFASC
G7969	TOGARAM1
