Node,Closeness Centrality
55711,0.38124443565139976
79956,0.41428387152255236
382,0.4530067234002539
954,0.371986178406656
1209,0.4241223726202267
2815,0.36510041682455474
3135,0.37546519104495063
4258,0.3894502829426031
4920,0.435982714541053
5023,0.34110420760094173
8705,0.35293686697558563
8795,0.4222913744740533
9451,0.4116114149008886
11000,0.3977296181630547
22953,0.36659374108246934
23478,0.4005820600769151
26505,0.43109619686800893
29906,0.37248951346335996
29990,0.3646306388132001
54953,0.41535543389231366
55325,0.3981404958677686
55554,0.38051419770151257
55937,0.34383698522589395
57552,0.39862642477400134
115653,0.3351362632393607
132724,0.42741488299878005
135152,0.34427313168849266
145858,0.32433433197562866
153364,0.3824399150574553
200895,0.4199354951185495
405753,0.35197632790238914
100101267,0.4115498793328065
43,0.34722597617889256
1282,0.3799589873018377
1939,0.3983050847457627
3912,0.4203293707056386
8292,0.36338607177204924
9421,0.34785905119503213
145270,0.3380879695422566
284217,0.39415819509501115
47,0.45920312648937184
219,0.4320627802690583
271,0.4093120074767943
302,0.45874398895395896
372,0.4413448765516925
392,0.4326739564856187
800,0.43984387482595694
823,0.4318304051631409
829,0.45165826790108987
831,0.4208526251419586
1407,0.4145244907178351
1408,0.4182311448724905
1491,0.3956228956228956
1495,0.45278319509386966
1665,0.46325456162704043
1729,0.43138571748376986
1832,0.45531874675109874
1936,0.456094674556213
1973,0.45233679960564305
2037,0.44666450326827684
2318,0.4284793098081071
2597,0.47036711579769575
2969,0.4510662203600103
3064,0.4486925745686544
3070,0.43933245178058455
3183,0.4733829562483111
3184,0.467128866479201
3185,0.4675255355799791
3190,0.47659090346993793
3310,0.4475566703827573
3615,0.45495325337614506
3654,0.43795454545454543
3703,0.4392223007316573
3735,0.4532304725168756
3838,0.46397958200905326
3840,0.438133782001728
3843,0.45425614671978504
3875,0.4522200319158922
4000,0.48700970481196926
4149,0.42994199018295404
4488,0.4110582563621238
4691,0.4736040110106174
4831,0.4181403927525225
4893,0.4514783749589991
5184,0.4011407635621799
5347,0.45739378115357227
5351,0.4418913960741148
5499,0.4595426036772947
5522,0.3993865157827105
5537,0.43892216932783634
5538,0.43321867763764305
5716,0.4246831955922865
5718,0.44628175733574194
5781,0.44846284530708186
5834,0.4292237442922374
5861,0.455609410095756
5977,0.4314050326855915
6120,0.3857471724552097
6187,0.4620549094832754
6188,0.4687081944883613
6238,0.4455903436155945
6615,0.4506232023010546
6628,0.46209923023428695
6813,0.39524962054395535
7014,0.44371272651914617
7029,0.36840897793752153
7030,0.387181032750653
7186,0.45791549831281786
7407,0.43832313536382866
7448,0.4216353412248649
7965,0.46005825335434275
8065,0.4597728574155373
8087,0.45587887390584336
8607,0.46332139164723135
8850,0.4171989001710364
8975,0.4158484214160858
9097,0.4544489776666745
9506,0.4196611350668583
9636,0.45184889910192977
9641,0.3962330105072687
9811,0.4018099170107177
9830,0.42937676864457763
9919,0.4529747772736889
10013,0.4746656156858881
10059,0.4391522333637192
10213,0.46574018126888217
10498,0.4452402957486137
10574,0.46331025197153297
10576,0.4650545419442031
10657,0.45720929129000876
10694,0.46361121135570793
10726,0.4441524915871479
10916,0.4465920415305106
11335,0.4566350710900474
22818,0.4328877906323711
22848,0.4225228583331506
22926,0.4128813849845732
22933,0.4162976085031001
22948,0.4629763106049685
23152,0.4641807582984054
23234,0.43335507230080733
23534,0.4446546830652791
23710,0.4126868548421639
27316,0.45799168152109326
27339,0.4583511726368869
28988,0.4198348547898647
30001,0.4223469074650419
51592,0.45780670911337074
51608,0.4240663717787901
54472,0.4434880670180203
55200,0.3725903439741681
55604,0.4086263200305357
55920,0.43634799148589287
57122,0.43774562140796436
64410,0.3716561553742599
64710,0.42529242992716837
79139,0.44577588599981494
79366,0.3945051795438726
79709,0.4329072405814032
79872,0.40971232964089044
81567,0.4446136452781431
83746,0.41572282268677324
83759,0.4214601286032982
84447,0.4383331058641554
91181,0.33058843712472125
93100,0.39071370640713704
142685,0.3696386096831121
220042,0.3462340089118873
220988,0.4588750773920084
225689,0.3974507053873443
285193,0.3787938355087278
286151,0.39259229076684865
340156,0.3812218089736488
375790,0.435273655440356
415116,0.389568381684019
48,0.4032646227895783
1503,0.4418913960741148
1826,0.3982639247700734
2512,0.4261577247998585
2632,0.40886041034563236
4604,0.3722017267687791
4703,0.3933295231874592
6445,0.3536623414759484
6756,0.33708258260884777
8335,0.4423580184564529
8624,0.4186491125160225
8880,0.44392738665683745
26112,0.3475641649982865
26234,0.37350752054582104
28960,0.43443953467400126
81932,0.37246791402505025
84446,0.3710335797905114
84817,0.4011073643894925
113246,0.38450026936967496
49,0.33707668625804643
5104,0.36359176588237513
7783,0.31930935061061494
7784,0.3629685439819175
11156,0.39507944643772425
71,0.45138319552130424
81,0.46329911283148606
226,0.4490271466853082
230,0.41296986841541294
522,0.4100436216618789
604,0.41645955350003244
790,0.45836207511714755
832,0.4765673302831705
1192,0.4331699860630311
2230,0.36074657880450045
2653,0.3735292407296129
2664,0.4189494738672928
2782,0.44882843434108166
2819,0.3745820698234974
2820,0.4100174475509596
2950,0.4360221744541238
3313,0.47248921145547274
3421,0.40127441589271584
3422,0.39217681536958643
3842,0.44837936570723874
4357,0.3926882947505706
4637,0.4460028699717632
4706,0.4007320065714226
5373,0.4060175723225385
5500,0.45594359265568807
6125,0.45965221954535695
6135,0.4659992261559296
6136,0.4586784728172903
6147,0.4554478846608367
6156,0.45101343444272807
6160,0.4623209615892133
6191,0.45935637663885576
6193,0.44769184304068027
6203,0.4617670317030505
6205,0.4566891811826046
6206,0.4496768020908688
6207,0.4527087346708641
6208,0.4607953322652383
6210,0.45482439577039274
6222,0.4543739684036784
6224,0.46074024483550113
6229,0.4506548175865295
6231,0.4534864565928506
6233,0.4559328049213297
6711,0.4574263536449308
6950,0.45984965994511395
7167,0.44505519885445055
7345,0.43773567761573756
8350,0.4526024051108606
8539,0.43384289798950854
8659,0.4034419227870363
8668,0.4401653760935608
8836,0.42012776069941354
9184,0.44053769832197887
9218,0.46242081013630254
9349,0.46105993539897117
9352,0.42938633628949596
9380,0.40529171749463677
9446,0.40777890638225833
9588,0.4435595249056256
10138,0.4236468363892187
10327,0.4001328931248572
10399,0.46659725417080317
10856,0.4651668034567663
10989,0.4527938342967245
11315,0.44074929667665425
11332,0.42359096104809635
23071,0.4209629500174764
23081,0.40050712890219065
23171,0.39176221842725867
23474,0.4005321028455031
23524,0.45965221954535695
23760,0.4050191264870318
25796,0.40414420838489123
25942,0.44345744925668523
26073,0.4312216080739365
27202,0.3631258597621874
27247,0.3696386096831121
29937,0.3883671248337297
51031,0.401441606599725
51218,0.3917940793754066
51329,0.41791368466710044
51727,0.4219307656937663
54927,0.44480864226028344
54936,0.38292629612701945
56892,0.36840897793752153
57644,0.37761360741510064
112812,0.38269815105356186
117145,0.37568479129705806
140462,0.37179239822496624
148362,0.38277416919929286
286411,0.36679610172072485
342371,0.3989152486233594
217,0.4187764859285016
320,0.39268029262527254
402,0.41998125667458536
435,0.3847305688102701
788,0.388672623489784
1340,0.4091816367265469
1384,0.3827969805323798
2936,0.40933809159656726
2938,0.3601330642146969
3417,0.41706345770928926
3898,0.40049048133676945
4074,0.4034757118927973
5130,0.40982560612505314
5264,0.37255432681153816
6175,0.4664391353811149
6182,0.43309210230592887
6517,0.37344961240310076
7225,0.3648446522899824
7322,0.43860248093774895
8434,0.3790471694401825
9230,0.4202468705020282
9240,0.39642864490115
9516,0.39559040893414354
10097,0.44788955001859426
10109,0.42760457117496947
10150,0.3908484270734032
10247,0.3732037029864043
10587,0.39018365156822643
11252,0.42845072927783706
23022,0.42642177472892234
23398,0.4051638947877463
23636,0.4400548070335693
27314,0.3603350910654849
51056,0.4189768008175157
51166,0.3699011421441597
51347,0.4020362604577413
51478,0.382720953326713
51560,0.4111635052382273
51606,0.42041190330744393
54732,0.4347433728144388
57544,0.3813878003404188
57669,0.43860248093774895
64342,0.38260696912538467
78996,0.36842306515754053
79876,0.4179318122668517
80303,0.39486086635793616
84908,0.39095151146277135
90070,0.3876171702136219
90411,0.39579353831618297
91653,0.34547051757830005
92949,0.36157238014823156
131474,0.4020362604577413
219743,0.3869167135169866
339977,0.3412068843402507
375323,0.349309357212776
414149,0.3353287161103957
52,0.41258965849480783
100,0.3820532138467029
580,0.43609124649226033
1843,0.3914438937190217
1844,0.37336278384871735
1969,0.4433146222508512
2047,0.36139607284184466
2167,0.3559948272676889
2534,0.443253438837006
2912,0.4326642417710719
3643,0.44417296699243963
3791,0.41
3932,0.4446649436957726
5306,0.3892143001413856
5611,0.4303068197043455
6888,0.41463152232383
7086,0.44746313711830954
8711,0.37300865256189386
10130,0.44509631819651685
10606,0.4455697373288938
11266,0.3923524860528566
23099,0.38950538677662566
23317,0.4302203567681007
26136,0.44398875627851253
51277,0.3365938864628821
51460,0.37000768049155147
51567,0.39359464041340714
51726,0.4464678760918422
53938,0.4064543345285805
54874,0.3946021214727444
55052,0.4142660589904549
56981,0.37432739563705586
58527,0.33768509594322266
64422,0.4193780060501861
83734,0.40379699090566196
84076,0.35642282437806344
90480,0.43004753509339644
150353,0.371986178406656
345651,0.430576037896054
445582,0.40946856207900384
53,0.3939889593130239
728,0.37569211572954847
1186,0.4141503148574008
1317,0.4179590066153346
1318,0.35948809790314157
1901,0.38880594003470403
1902,0.38740676705333627
3358,0.3795997163344102
3775,0.3889864551161711
3916,0.4575784199653314
3958,0.4430394298195195
3964,0.41225424127676874
4864,0.4353228211268242
5339,0.4555340173041464
6442,0.37384084119039307
6541,0.43582494628519736
7124,0.4280985493079777
7201,0.3336623205720915
8324,0.39828861973461205
8417,0.44619908768842476
8698,0.37300143238744143
8992,0.34447622452627813
9170,0.38377280331394886
9294,0.3531697304033869
10490,0.4193415010989489
10974,0.3403511250838956
22918,0.3628250268306001
23545,0.4052405787348587
51046,0.3471071402838821
54328,0.34635224760501104
54329,0.31376188615344536
54862,0.4164145561414124
55194,0.3647479699418902
55905,0.4053855054170611
56928,0.3975573023044707
56937,0.3812746087335035
57827,0.3635711859929814
64768,0.36772703852832855
64805,0.3551550001843046
80207,0.3843238930993219
83756,0.35523356560852415
115992,0.3838416030914487
116441,0.3423586682301105
134391,0.3489235337787676
157753,0.3912372599179762
168433,0.3476080525290425
201931,0.4034419227870363
219931,0.386218783821702
283375,0.34338358458961477
54,0.36809230005157495
811,0.4582857686453577
1959,0.36057107572553937
2239,0.3956716356617798
3482,0.4473592571096924
5034,0.45736121330073815
5516,0.43826332188587414
5601,0.4224024550635686
6400,0.42442129374710924
6696,0.39381986879483355
7704,0.414988693873156
7741,0.3746476134927578
8743,0.3720220857948183
9141,0.41188415090306724
9403,0.3836581918091863
10956,0.4200544959128065
23786,0.4185854548614128
25792,0.38046160832395504
50840,0.33436285397001664
54978,0.38486119432794086
55768,0.39682049381190665
56886,0.43318946137937236
79701,0.3764554192388841
80311,0.4020530367835757
55,0.40097382329684966
293,0.45778495747612485
326,0.400107968938167
563,0.41129514214974816
830,0.44694421894932157
1112,0.3820304910687734
1876,0.4106640525104424
2071,0.4282793261323732
3298,0.39232053422370616
3467,0.34698838570271
3998,0.4510556621880998
4477,0.3663080257004904
4828,0.35339642018779344
5644,0.40105727605727604
6406,0.3834368035657434
6407,0.37206518381217174
6520,0.4575892857142857
6734,0.44523000854878586
7982,0.4230794563857115
8416,0.36746758199847446
9689,0.4209997378309884
10400,0.3446548979628338
11014,0.4136613429503692
11076,0.39548486403283734
11127,0.4162976085031001
11160,0.4357263990955342
11219,0.35942104674152275
11260,0.44115290400860785
22915,0.352059925093633
23041,0.42370272647317503
23225,0.43727875102114916
23341,0.4252173529281963
23392,0.44711014176663033
23420,0.4210457316407018
25923,0.42487046632124353
26090,0.41201624973273465
26235,0.38021388264077977
29927,0.43936250256503795
30815,0.3825082377228155
50846,0.3494677281877369
51077,0.41571385425206026
51337,0.4167027073782545
54433,0.4180224738600373
54814,0.41896769143801366
54836,0.37269122908809593
54901,0.43145332825828986
55215,0.44023576715708673
57510,0.4398137581594924
57650,0.42599756825467006
57655,0.409216394138883
63904,0.38674587564725244
79169,0.43828325789796896
79188,0.427756442984306
79944,0.3998091207104029
81929,0.4246364037020714
83416,0.35184137011813255
84618,0.34772095708975426
144811,0.3605440904073194
153770,0.338444245394032
162972,0.3650796658014891
201595,0.4399342495776449
202134,0.3418303088357902
337867,0.42531120331950206
376132,0.3751508780126932
388389,0.3516936779091838
594855,0.3422492185279909
56,0.3348800027805293
55128,0.3923365094877433
70,0.4532304725168756
104,0.44412178201848396
159,0.419469296240667
199,0.3516615873131741
301,0.4463231036479444
871,0.45117182927114796
881,0.372108291816321
1000,0.4166666666666667
1054,0.3800039439952672
1264,0.3557844983567815
1432,0.44090056285178236
1500,0.44795202008461577
1739,0.4299611763130885
1756,0.4150870239531277
1773,0.35033178801927095
1837,0.4205770657820071
2035,0.43410678080648796
2059,0.4142660589904549
2120,0.4135104396901354
2348,0.42170915855126384
2618,0.4435084812078529
2620,0.3739569183000194
2934,0.43195624397570104
3059,0.36919952484959956
3091,0.4527406432817236
3142,0.36192551133482337
3560,0.36888148701161966
3673,0.41939626090930854
3706,0.36704761904761907
3872,0.4358446610725352
3927,0.43882221665566007
4130,0.40780479546272197
4306,0.3897338403041825
4591,0.4574372121730048
4632,0.40346726408576034
4641,0.4526768305574479
4646,0.45319849482596425
4647,0.3798241810225884
4650,0.42279169774891395
4892,0.3397031343651941
5058,0.43184976020796917
5201,0.41249250792019865
5216,0.4573286500854376
5502,0.3265658893709328
5578,0.4502967705753143
5579,0.4246831955922865
5580,0.4382035247299602
5581,0.42377726952850103
5962,0.4430190587856634
6271,0.36489992236171864
6273,0.4314340087316691
6275,0.41586637028724344
6597,0.4517535633908477
6598,0.4408299590510832
6602,0.44206372875134775
6624,0.4337647720877884
6698,0.36850056412904214
6712,0.430181939948655
6876,0.387913680650616
7082,0.447910371437869
7090,0.4405578417924097
7094,0.443620792854183
7114,0.39292049833819304
7135,0.35807860262008734
7137,0.342809364548495
7169,0.42429980623568786
7170,0.451362049984775
7205,0.44174957590206776
7248,0.4330531709290305
7273,0.43727875102114916
7402,0.4383331058641554
7414,0.44249006865829293
7429,0.3794576925349034
7760,0.3637564889098631
8078,0.4371696272601466
8468,0.3823260981707075
8522,0.3603890031793529
8683,0.43977360901912455
8729,0.45121408668368185
8776,0.4030790470014851
8826,0.4682981360421881
9026,0.42232839484527046
9087,0.36355060843316667
9113,0.4458893490987343
9138,0.41650456058444646
9267,0.3886961432951428
9468,0.37908445301280663
9562,0.39875015519596074
9643,0.4167567801375492
9712,0.427756442984306
9805,0.3995190015134866
9987,0.4464989109782659
10120,0.4208526251419586
10296,0.4154449810279407
10297,0.3640657472133006
10486,0.4098779087080444
10487,0.4407896241736624
10524,0.44377403680077376
10575,0.46355544864084675
10611,0.43538183461364666
10682,0.42231913914396546
10733,0.40911213961190607
10801,0.4517535633908477
10933,0.4335013047781877
11074,0.4423377100358094
11144,0.3679025545076177
11338,0.4665068874524899
22885,0.3773769657090261
22938,0.4687766073904688
23170,0.4208618166728547
23191,0.43890217515089397
23214,0.40629150941407155
23268,0.4101832733774665
23406,0.39642864490115
23499,0.4407190558960754
23637,0.4205954251789768
25841,0.40808979246082167
25884,0.3464269662921348
26001,0.3674395545724964
26146,0.40332370547113733
26191,0.38118410381184104
27252,0.4019859398794251
29109,0.4047554033901153
29761,0.4050531803085719
29985,0.385646813960935
49861,0.34804753820033957
51086,0.3514948105722051
51231,0.411181051957751
51474,0.45657015590200445
51657,0.3789204601317471
53405,0.3476205938593643
54542,0.4521139317723242
54700,0.397319587628866
54790,0.415427068512051
55165,0.4397033656588705
55257,0.4067202769159332
55742,0.41780495208360435
55845,0.40048215807303034
55860,0.40851370545462257
55869,0.4009070860899596
55908,0.33959537572254334
55929,0.42183840108579057
56259,0.43050870177163153
56474,0.40508723985705275
56852,0.43528348768918
57132,0.37813229724691433
57407,0.42652559817614377
57787,0.40215372414800593
58191,0.40291048989064754
60312,0.40807250857651095
64969,0.4344591243179871
64976,0.4051383399209486
79083,0.3646858440575322
79595,0.41655858192823175
80020,0.39457788152425416
80347,0.41720793279639734
81492,0.3620411077293052
83401,0.3346299447782447
84172,0.42479553821396293
84448,0.34765195114470765
84549,0.4154181128333369
84675,0.4165765921570323
84676,0.4214601286032982
84687,0.4256306047621151
84859,0.4150602020376074
84962,0.4081675880621042
85477,0.3947152806226956
90678,0.40279258376706173
91624,0.40508723985705275
113130,0.41104072012115783
117247,0.36639857015192134
121512,0.39112608589754
125115,0.41393680321354154
137735,0.3538701680286475
142678,0.3883984359253437
142679,0.3933937612281561
149041,0.4466437975152976
154796,0.4425713695137916
199731,0.3872043723752688
221692,0.34989922466544404
254102,0.39948587184111783
280636,0.38110117870421645
340348,0.3585583238747372
388569,0.3833376434780879
399687,0.4382035247299602
653145,0.36976628161338604
100287171,0.40397475943900546
100289211,0.3741239054885744
100506658,0.4407997072010248
146,0.36612011475690154
173,0.3304410453391865
239,0.3578790974092302
369,0.4493936567164179
390,0.4230794563857115
688,0.41884930554046124
797,0.33125333058291645
845,0.37450927041629417
955,0.38186393991637435
1060,0.39814872208103474
1132,0.38709547819449186
1379,0.3217028380634391
1387,0.4562890698996022
1421,0.33179517201005543
1627,0.4427238891696917
1639,0.45373204615022367
1654,0.4678092833559915
1718,0.43131812789578533
1763,0.40578672506738545
2342,0.41115473244004436
2760,0.38049165761674403
2775,0.3941743203714689
2857,0.3252320675105485
2986,0.31187790311877905
3321,0.4056585899837905
3458,0.349284031176364
3592,0.3339225064115894
3713,0.38742234463901565
3778,0.36488610327393917
3963,0.4138567930930802
3982,0.3153433265693526
4142,0.3788981084588462
4216,0.40971232964089044
4629,0.41266034220613745
4736,0.4580678900827232
4904,0.4700573240639102
4946,0.39116578365101595
5068,0.35156535065314165
5217,0.4215615497363873
5268,0.41115473244004436
5553,0.40424594600264324
5623,0.3119081918389149
5803,0.3862497494487873
6037,0.3438124464744505
6130,0.45935637663885576
6139,0.4538709753397555
6217,0.4678660742467283
6228,0.4502336448598131
6259,0.4168649677670575
6401,0.3450128014609779
6430,0.4460544894794102
6496,0.342870360485392
6553,0.3651419259483837
6737,0.44252055297845955
7004,0.38394102410838815
7068,0.4031043427328257
7125,0.3728787321736102
7168,0.43801427467381915
7347,0.4292141838916607
7356,0.34780254489666995
7791,0.4379246869531623
7903,0.37591931487875774
8237,0.46083941169436804
8383,0.30648111332007955
8487,0.4126249973233978
8558,0.37200772200772203
8747,0.3608884560641247
9045,0.45846022078416443
9064,0.38230334292232915
9088,0.41250133790003213
9245,0.3424864480582956
9274,0.39273631435209716
9679,0.37762840737619785
9749,0.3920970170512351
9836,0.37461119751166405
9900,0.3938762161720219
9911,0.3799664793453613
10141,0.3494170338537417
10588,0.36639857015192134
10669,0.37176370721919977
11221,0.3756115626766466
11258,0.4080379451996781
11277,0.38655967903711136
11284,0.42333040421792617
11344,0.409930224642614
22955,0.37093358999037535
22990,0.37689719918635584
23190,0.42044859486821434
23462,0.41233363290109987
24142,0.3575205476910518
25776,0.4049510360189972
26030,0.4117785328119324
26045,0.34666378829582456
26249,0.3788683103299123
26648,0.32284005428135837
27020,0.42084343401253577
27179,0.34637092425495203
27287,0.3702565087904698
27334,0.37954737940950545
28234,0.3269149206887777
28962,0.3836963880371152
29766,0.44296813939588986
29992,0.3395475049337468
50488,0.4267712001417403
51081,0.4384827178191913
51092,0.36202070300024425
51116,0.4373184458968773
51270,0.37787277433524197
51271,0.3929365225015803
51705,0.32471690482609866
51725,0.34982935153583616
51806,0.4196611350668583
53917,0.37295089899165845
54434,0.4053087666161871
54476,0.3897653721682848
54518,0.3510785599766798
54557,0.39451325621865085
55095,0.41835826404116283
55122,0.3913564450943358
55222,0.34700713102355396
55267,0.3508101219734207
55825,0.3737175881930842
55954,0.3704486908377869
56986,0.35086122136848624
57129,0.4134838211312334
57215,0.4048829684414002
57530,0.40988662710314167
58478,0.38788244766505636
58496,0.3631258597621874
64111,0.32733140818753187
64393,0.37663936829349337
64417,0.3781990893389857
64750,0.4298652627821897
64901,0.37235995439701647
78992,0.36201390193499905
79031,0.40946856207900384
79664,0.3993120311658171
79960,0.39849453026449116
79983,0.41290792603226983
80824,0.4088430611249019
81532,0.39203320177401635
81671,0.4275002218475464
83787,0.38013887792945633
84066,0.35476269376633895
84085,0.4024392790760813
84290,0.36699868588950046
84547,0.340905070233167
84690,0.3561066656810748
84779,0.37872683319903305
84991,0.43617021276595747
85016,0.3682189058529035
90007,0.4517747456276082
90199,0.33269453220766215
91010,0.3873989787302481
92400,0.33693523569730033
94122,0.3404834263905576
114088,0.40366165319033054
115426,0.41636057214467825
116068,0.3400088222320247
122830,0.3733917222136103
132014,0.3390695382882883
134492,0.44439832111064986
138065,0.35928032068611915
147323,0.30789141515011104
154214,0.3279609238048233
158293,0.36605752061091906
163059,0.3287049672489083
196374,0.4084271210868782
202865,0.34692591592402555
221154,0.4072187823587836
221302,0.40937287559483343
255394,0.3797942370609799
256933,0.351738614584284
257044,0.3342758513018891
257169,0.3679166030242859
283849,0.3374190159341621
285016,0.32612926701304856
337973,0.3586183794245729
339302,0.3715558297823111
341405,0.34480290586361767
342909,0.34437157102775345
345456,0.3370177340935325
375033,0.3347927308106606
387923,0.3626679715436444
388335,0.33401511474727863
440738,0.385014985014985
440915,0.3915075172694027
613209,0.34224314004084894
653361,0.38810900082576383
100288778,0.33720645364504953
100506688,0.3006521671295285
86,0.44244942943080845
118,0.42977897718402214
119,0.4094859644276334
120,0.42083424328455993
240,0.38533064048471277
291,0.4337061961243276
359,0.3688532434967364
400,0.4343416129468512
409,0.4519654751852894
467,0.401818295556436
526,0.4377555656519764
539,0.45009693317450306
585,0.37575072147258404
667,0.4414156454014431
857,0.4661006700045957
975,0.43349155287607133
988,0.4676503421831772
1058,0.4264689609383645
1104,0.4397234329005317
1107,0.46344396344396344
1207,0.4375468313616857
1266,0.4094076655052265
1327,0.44369229352305956
1350,0.3799814643188137
1371,0.4126338329764454
1460,0.457567554732393
1536,0.35331218716195156
1537,0.4316272818904693
1601,0.42531120331950206
1636,0.35924013347998734
1671,0.3606790574054317
1727,0.4381736322706808
1759,0.41141807933729024
1778,0.4601351512691325
1803,0.4419116635325414
1810,0.39963499865198365
1917,0.44044707549541723
1962,0.4056927514263458
2039,0.39122931682062734
2078,0.424505441247742
2268,0.401032236581965
2275,0.42773745310869904
2314,0.44523000854878586
2316,0.4671741660201707
2357,0.38266775224894256
2537,0.3847075264523857
2665,0.4291568304307158
2735,0.4162976085031001
2768,0.4001910616381459
2827,0.35365585082954043
2893,0.37251831661157186
2909,0.4136879843713102
3024,0.43982379659005316
3030,0.4611261336715404
3178,0.4776185991176325
3182,0.4518171160609613
3215,0.4032393069389805
3293,0.3682400152875979
3300,0.41320010292477916
3354,0.3514563460942202
3385,0.36465133882108053
3486,0.39145979766789907
3909,0.3929926173675409
3936,0.40760639648024366
3983,0.44228694714131606
4010,0.3790546255679918
4026,0.42803198578409596
4046,0.36446512331668934
4049,0.3565745161170941
4067,0.4650882147080829
4088,0.4527087346708641
4093,0.40960782229779996
4102,0.39900610829278393
4109,0.3672294850783245
4116,0.43092267096023973
4131,0.4545240116992169
4134,0.4472035275005802
4212,0.3941178876753794
4255,0.4074943432933663
4261,0.3769561815336463
4430,0.4481186921538533
4478,0.44746313711830954
4504,0.3418424367139132
4543,0.41606391018028716
4599,0.38600989563510346
4642,0.4356869926970992
4643,0.43441015352014245
4659,0.4475150952159777
4686,0.45340109644478954
4702,0.417289244028671
4715,0.4105853024524322
4716,0.41241305510968435
4719,0.44900622131090245
4722,0.44981325863678806
4723,0.4309419447177744
4725,0.40175127697279267
4728,0.42277314611671785
4738,0.44960335977601495
4780,0.4164505532503458
4841,0.45978382763474984
4843,0.4161088317857914
4907,0.40006643552639776
4967,0.4359925788497217
4987,0.3840404966418877
5027,0.3533381007389479
5036,0.43819356012370386
5108,0.4430903656012877
5162,0.44388648300009215
5230,0.4474839189095047
5340,0.4029526159508176
5352,0.4305952806578477
5357,0.4146226009122988
5358,0.4409913724054283
5420,0.4118049322562722
5429,0.3997842368415593
5478,0.4525067512034754
5501,0.46919892865838814
5536,0.4332673801600863
5598,0.424907940287976
5660,0.41536438686870863
5709,0.4538709753397555
5720,0.43882221665566007
5757,0.4305183199285076
5764,0.3963471070980481
5867,0.4335500708709249
5891,0.36708257929326604
6138,0.45534026465028354
6189,0.46374509662358915
6232,0.4466748568646995
6282,0.40814165289956367
6311,0.43971339905074847
6336,0.33691756272401435
6418,0.4464575320884111
6428,0.46078431372549017
6449,0.43450810615797425
6451,0.4058123617984627
6500,0.457839340445247
6530,0.3381235633696549
6559,0.36819779883827575
6595,0.43798440802782007
6599,0.4485150358439624
6601,0.4458068247541932
6603,0.4234978682255725
6605,0.436417166798777
6632,0.45302802332142184
6710,0.3990970093612791
6738,0.43056641716009386
6741,0.458438407003854
6778,0.3874924592801126
6810,0.44061828325787716
6840,0.43600244360476953
6882,0.3789204601317471
6927,0.3962493059982316
6944,0.41913172089785977
7088,0.4273011508526066
7111,0.4004239049123099
7136,0.3700645260408665
7155,0.43609124649226033
7159,0.4291950643681233
7253,0.38505345189329604
7283,0.4514043430391904
7329,0.46434853851900043
7336,0.40444957498163503
7428,0.45958644375014907
7447,0.381969910206347
7726,0.4302011475007256
7798,0.4307107733571748
7840,0.41174333881754666
8089,0.41175213675213673
8125,0.42319095201493356
8289,0.43750709501646046
8331,0.41553456678311124
8402,0.44068881926498504
8407,0.4401854855289307
8439,0.36854285003920667
8460,0.3683385579937304
8500,0.4381537062301046
8508,0.4319175165303149
8565,0.4267806520198441
8655,0.45229433165121463
8665,0.4504020194465221
8667,0.43773567761573756
8761,0.4629985583853916
8775,0.4356082012794719
8802,0.41226306105857685
8808,0.36237471087124135
8842,0.38063445660332634
8904,0.41535543389231366
8932,0.40125770448109277
8941,0.3392486180064082
8976,0.41736154729159
8994,0.42681846371932314
9107,0.41067280438164655
9111,0.4103667106776268
9126,0.4501179603372965
9167,0.3974998968604315
9168,0.3960212910252985
9183,0.4238798090671125
9204,0.38599443142439355
9208,0.4120338693123503
9209,0.41785025044994256
9219,0.4471205160332266
9253,0.42366546477882333
9315,0.3651419259483837
9406,0.42544266348743764
9456,0.39484468486189656
9475,0.43040293040293043
9589,0.44179008666147
9616,0.40945116120944264
9650,0.3921289324813805
9657,0.433628119444632
9743,0.4259222421148023
9924,0.43780529364989207
9948,0.44296813939588986
9958,0.45586808923375366
9973,0.3855619360131255
10011,0.39641233465676495
10093,0.43616034041782664
10094,0.4298556737825961
10096,0.4488179806684523
10134,0.4561486566457569
10146,0.4702179058588126
10236,0.46332139164723135
10241,0.4450140871091405
10410,0.4468405797101449
10426,0.4361109853799846
10437,0.37925605195827594
10458,0.43804414539337594
10471,0.4252455036963478
10474,0.40903398357071596
10476,0.43757663835778193
10492,0.47070031021764086
10529,0.3969349290378396
10540,0.44549763033175355
10552,0.4213863984255412
10625,0.4295586268390548
10627,0.43723906335088036
10651,0.4146672118095156
10670,0.3929445350734095
10735,0.43609124649226033
10810,0.3950956471818424
10827,0.4060004635189516
10844,0.43562789646207756
10847,0.4133153164747013
10902,0.4058294547522271
10935,0.4399041205341856
10953,0.41094429753476075
10980,0.44848372006423537
11098,0.39116578365101595
11124,0.44523000854878586
11151,0.40285152820169756
11170,0.37633043648081244
11196,0.4320337197049526
11228,0.4065829728874354
11328,0.39912180775046086
11331,0.45895158025103006
11346,0.42439325199312866
22837,0.40315494372149463
22890,0.40933809159656726
22998,0.4252455036963478
23002,0.3987006538111396
23075,0.40899925713679297
23089,0.413572562990943
23094,0.42023770581179803
23095,0.4270360110803324
23164,0.43757663835778193
23230,0.41041041041041043
